ticker	close_price	day_1	day_5	df_size	skew_1	skew_60	skew_120	cutoff_1	cutoff_60	cutoff_120	created_date	longName	industry	sector	url
WBA	42.08000183105469	42.08000183105469	42.08000183105469	1643.0	-1.7025730195873467	-0.2033195294883378	0.5674480539084097	6.666666666666667	0.5	0.0	20220525.0	Walgreens Boots Alliance, Inc.	Pharmaceutical Retailers	Healthcare	https://www.walgreensbootsalliance.com
DIS	101.58999633789062	101.90645097869333	101.8844732966115	1643.0	0.0698607388928765	-0.8737286935491502	-0.6203610518325032	23.33333333333333	15.5	26.0	20220525.0	The Walt Disney Company	Entertainment	Communication Services	https://www.thewaltdisneycompany.com
ATVI	77.02999877929688	77.0441368176824	77.0441368176824	1643.0	1.4424280268646714	0.4383430390141467	-0.45837803781166	0.0	10.5	22.5	20220525.0	Activision Blizzard, Inc.	Electronic Gaming & Multimedia	Communication Services	https://www.activisionblizzard.com
ADBE	398.4100036621094	399.74021751604795	399.5575430284443	1643.0	-0.4649695908402124	-0.0457988516317029	-0.2603685658572232	23.33333333333333	42.0	46.0	20220525.0	Adobe Inc.	Software—Infrastructure	Technology	https://www.adobe.com
AKAM	99.55999755859375	99.71647982243977	100.21968128301883	1643.0	-2.210218619944843	-0.1177105972095579	0.3173434606913095	5.0	0.0	0.0	20220525.0	Akamai Technologies, Inc.	Software—Infrastructure	Technology	https://www.akamai.com
GOOGL	2119.39990234375	2128.650613444049	2127.935197964443	1643.0	0.0620977973497875	-0.2629846887820143	-0.6084213754979788	26.666666666666668	14.499999999999998	23.0	20220525.0	Alphabet Inc.	Internet Content & Information	Communication Services	https://www.abc.xyz
GOOG	2118.52001953125	2127.4228052954954	2126.7821545284555	1643.0	0.0512938712283814	-0.3164661525608388	-0.5424171843764105	23.33333333333333	15.0	22.0	20220525.0	Alphabet Inc.	Internet Content & Information	Communication Services	https://www.abc.xyz
AMZN	2082.0	2085.0596402025512	2085.0596402025512	1643.0	-1.0871274400454716	-1.256368192292985	-1.7909284114570183	25.0	18.5	18.5	20220525.0	Amazon.com, Inc.	Internet Retail	Consumer Cyclical	https://www.amazon.com
AAL	15.5	15.428489434515791	15.424150230403097	1643.0	0.1428265215519081	0.2532125443790632	-0.1802926905876436	20.0	0.0	0.0	20220525.0	American Airlines Group Inc.	Airlines	Industrials	https://www.aa.com
AMGN	251.88999938964844	251.429888272229	250.67380504872142	1643.0	-1.235046171760226	-0.4162982196710942	0.2607769781069095	1.6666666666666667	11.0	33.0	20220525.0	Amgen Inc.	Drug Manufacturers—General	Healthcare	https://www.amgen.com
ADI	161.85000610351562	161.79781151166904	161.80553950029795	1643.0	-0.0061452183883073	-0.5581036855579927	-0.4162037766712922	20.0	6.5	13.5	20220525.0	Analog Devices, Inc.	Semiconductors	Technology	https://www.analog.com
AMAT	106.58999633789062	e	r	1643.0	0.1653345809369913	-0.0053074013177034	-1.1814994668437746	21.666666666666668	10.5	10.5	20220525.0	Applied Materials, Inc.	Semiconductor Equipment & Materials	Technology	https://www.appliedmaterials.com
ADSK	179.5500030517578	179.81981544542035	179.8026049171121	1643.0	0.7059832797071117	-0.0799227848320257	-0.4122965866740885	18.33333333333333	33.0	44.5	20220525.0	Autodesk, Inc.	Software—Application	Technology	https://www.autodesk.com
ADP	212.72999572753906	211.80116259033431	211.9510155380342	1643.0	-0.7244942995185841	-0.4336970439133376	-0.5776040840824093	15.0	12.5	3.5000000000000004	20220525.0	Automatic Data Processing, Inc.	Staffing & Employment Services	Industrials	https://www.adp.com
BIIB	202.5399932861328	202.5399932861328	202.5399932861328	1643.0	0.0593449934732595	1.3211567469098795	0.2273960321331055	1.6666666666666667	9.0	34.5	20220525.0	Biogen Inc.	Drug Manufacturers—General	Healthcare	https://www.biogen.com
CERN	94.44000244140625	94.44000244140625	94.44000244140625	1643.0	0.2023501679102859	0.471473794662258	-0.3831773353982747	0.0	20.0	8.5	20220525.0	Cerner Corporation	Health Information Services	Healthcare	https://www.cerner.com
CHTR	479.0199890136719	478.45304270408934	478.664999640794	1643.0	-0.3429815705489097	0.408246763679246	0.1248489929881268	20.0	28.000000000000004	44.5	20220525.0	Charter Communications, Inc.	Entertainment	Communication Services	https://corporate.charter.com
CTXS	99.5199966430664	99.5199966430664	99.5199966430664	1643.0	0.9348231267081932	-0.1324415388662355	0.1383431506171077	0.0	21.0	46.5	20220525.0	Citrix Systems, Inc.	Software—Application	Technology	https://www.citrix.com
CTSH	71.4000015258789	71.4435575375973	71.43963459116709	1643.0	-2.5560972238868582	-1.8826530228615996	-0.3362737586634051	11.666666666666666	5.5	2.5	20220525.0	Cognizant Technology Solutions Corporation	Information Technology Services	Technology	https://www.cognizant.com
CMCSA	43.06999969482422	43.04154815715782	43.045251898750756	1643.0	-0.675009417701934	0.2537693361893955	0.2628291630125369	11.666666666666666	13.0	28.5	20220525.0	Comcast Corporation	Entertainment	Communication Services	https://corporate.comcast.com
COST	437.7099914550781	434.83764278207883	435.092146323067	1643.0	-2.3651777031274617	-0.6739031046588343	-1.7578530974351856	20.0	11.0	35.0	20220525.0	Costco Wholesale Corporation	Discount Stores	Consumer Defensive	https://www.costco.com
CSX	30.90999984741211	30.95086697118672	30.934135835536058	1643.0	-0.3197381300219191	0.7554400623534632	-0.2360823688273343	15.0	0.0	0.0	20220525.0	CSX Corporation	Railroads	Industrials	https://www.csx.com
XRAY	38.099998474121094	38.099998474121094	38.099998474121094	1643.0	-2.739045364314594	-1.1896805438394389	0.0927828666139135	11.666666666666666	10.0	4.5	20220525.0	DENTSPLY SIRONA Inc.	Medical Instruments & Supplies	Healthcare	https://www.dentsplysirona.com
DISCA	16.860000610351562	16.91557023643046	17.218881780529813	1643.0	0.01648482703834	-1.2212828335373342	-1.5807492959863452	31.666666666666664	9.0	23.0	20220525.0	Discovery, Inc.	Entertainment	Communication Services	https://corporate.discovery.com
DISCK	24.420000076293945	24.442459500731324	24.550945041352872	1616.0	-0.1716356146198926	0.4799535342026971	-1.6324903679468743	23.33333333333333	0.0	15.5	20220525.0	Discovery, Inc.	Entertainment	Communication Services	https://corporate.discovery.com
DISCB	24.450000762939453	24.475284772209577	23.920609465182903	1616.0	-0.2066307306648744	-0.4583761121015313	0.6656618123273745	1.6666666666666667	37.5	60.5	20220525.0	Discovery, Inc.	Entertainment	Communication Services	https://corporate.discovery.com
DISH	20.709999084472656	20.709999084472656	20.709999084472656	1643.0	-1.7421213695860396	-0.4988375003208639	0.5206405756846124	18.33333333333333	10.0	8.0	20220525.0	DISH Network Corporation	Entertainment	Communication Services	https://www.dish.com
DLTR	130.1999969482422	130.19104259958033	130.19140880936143	1643.0	-2.846996656399753	0.1130866187288373	-0.6386082279677828	6.666666666666667	21.0	25.5	20220525.0	Dollar Tree, Inc.	Discount Stores	Consumer Defensive	https://www.dollartree.com
EBAY	44.18000030517578	44.18000030517578	44.18000030517578	1643.0	-1.52316991186926	0.2524073128735529	-0.194007290563347	18.33333333333333	23.0	31.5	20220525.0	eBay Inc.	Internet Retail	Consumer Cyclical	https://www.ebayinc.com
EA	136.67999267578125	136.54398022267313	136.54398022267313	1643.0	0.4247020501076801	-0.7737508187479267	0.2643668899623925	10.0	0.0	0.0	20220525.0	Electronic Arts Inc.	Electronic Gaming & Multimedia	Communication Services	https://www.ea.com
EXPE	116.76000213623047	116.76000213623047	116.76000213623047	1643.0	-0.8857107695494152	-1.8017689841885849	-0.3692795064604995	21.666666666666668	6.5	0.0	20220525.0	Expedia Group, Inc.	Travel Services	Consumer Cyclical	https://www.expediagroup.com
FB	181.27999877929688	182.08696352247878	182.04563661050454	1643.0	1.0277621569842887	-0.7589133546455564	-0.3810180054565844	28.33333333333333	30.0	38.5	20220525.0	Meta Platforms, Inc.	Internet Content & Information	Communication Services	https://investor.fb.com
FAST	51.9900016784668	51.90594934345155	51.91732202538767	1643.0	-0.6674675061890626	-0.371339936163868	-0.6789364221360045	13.333333333333334	10.5	6.0	20220525.0	Fastenal Company	Industrial Distribution	Industrials	https://www.fastenal.com
FISV	96.9000015258789	97.08756759921984	96.90420683697192	1643.0	-0.473848446144457	-0.7806245942078059	-0.2931979509450056	16.666666666666664	9.5	34.5	20220525.0	Fiserv, Inc.	Information Technology Services	Technology	https://www.fiserv.com
GILD	64.3499984741211	64.33366507102512	64.09114955836188	1643.0	-0.1992023283536893	-0.719583367071888	-0.3404531064121562	5.0	10.5	0.0	20220525.0	Gilead Sciences, Inc.	Drug Manufacturers—General	Healthcare	https://www.gilead.com
HSIC	83.94000244140625	83.94000244140625	83.94000244140625	1643.0	0.1160192823649769	0.5633731027554835	-0.361743181669533	10.0	1.5	0.0	20220525.0	Henry Schein, Inc.	Medical Distribution	Healthcare	https://www.henryschein.com
ILMN	240.25999450683594	240.25999450683594	240.25999450683594	1643.0	-1.4978440148445846	0.5807747861022163	-0.0492414138910612	13.333333333333334	10.0	31.0	20220525.0	Illumina, Inc.	Diagnostics & Research	Healthcare	https://www.illumina.com
INCY	75.11000061035156	75.11000061035156	75.11000061035156	1643.0	-0.2671300454110069	-0.2297006921637873	0.219010882188213	5.0	0.0	0.0	20220525.0	Incyte Corporation	Biotechnology	Healthcare	https://www.incyte.com
INTU	358.9700012207031	360.63750025867256	360.43990685993515	1643.0	-0.1866420136129032	-0.5003153275550792	-1.124300895394103	45.0	34.5	35.5	20220525.0	Intuit Inc.	Software—Application	Technology	https://www.intuit.com
ISRG	218.38999938964844	218.38999938964844	218.38999938964844	1643.0	-1.4156938355553188	-0.125663305224202	-0.5299183292866033	23.33333333333333	31.5	37.0	20220525.0	Intuitive Surgical, Inc.	Medical Instruments & Supplies	Healthcare	https://www.intuitive.com
KHC	39.61000061035156	39.61000061035156	39.61000061035156	1616.0	-2.5803713874721166	0.1401781412477395	0.1261282845119631	3.333333333333333	1.5	0.0	20220525.0	The Kraft Heinz Company	Packaged Foods	Consumer Defensive	https://www.kraftheinzcompany.com
LRCX	470.9700012207031	473.1489248718212	472.35448534891265	1643.0	0.0769376913149416	-0.0289353381130714	-0.66814937525004	20.0	24.0	15.0	20220525.0	Lam Research Corporation	Semiconductor Equipment & Materials	Technology	https://www.lamresearch.com
MAR	152.63999938964844	152.55054356863357	152.54901364520796	1643.0	-0.0275241459204403	-0.2532010762077022	-0.5854241032312306	18.33333333333333	0.0	0.0	20220525.0	Marriott International, Inc.	Lodging	Consumer Cyclical	https://www.marriott.com
MCHP	67.0999984741211	66.79806487187344	67.04584755523989	1643.0	0.1808868333518165	-0.41356622918138	-0.3573806806361141	25.0	6.5	10.5	20220525.0	Microchip Technology Incorporated	Semiconductors	Technology	https://www.microchip.com
MU	66.62000274658203	66.33321997038394	66.41556335025547	1643.0	0.422138656582335	0.2525539967538202	-0.0948646614193484	13.333333333333334	2.0	0.0	20220525.0	Micron Technology, Inc.	Semiconductors	Technology	https://www.micron.com
MDLZ	63.0	62.60604140348613	62.68328156834384	1643.0	-1.3646993713771969	0.5970969963418145	0.2022660467019513	15.0	0.5	2.5	20220525.0	Mondelez International, Inc.	Confectioners	Consumer Defensive	https://www.mondelezinternational.com
MNST	87.48999786376953	87.02644781079802	87.00902265156603	1643.0	-0.5371710410939503	-0.4095338193339617	-0.0816830952091866	23.33333333333333	8.0	7.000000000000001	20220525.0	Monster Beverage Corporation	Beverages—Non-Alcoholic	Consumer Defensive	https://www.monsterbevcorp.com
NTAP	67.4000015258789	67.4569185500254	67.45414241129339	1643.0	-0.0412109441304593	-0.4842993123754505	-0.6367331822213413	11.666666666666666	0.0	0.0	20220525.0	NetApp, Inc.	Computer Hardware	Technology	https://www.netapp.com
NFLX	180.33999633789062	180.33999633789062	180.33999633789062	1643.0	-3.977668607887073	-0.5919706859588902	-1.7973621373967894	13.333333333333334	42.5	30.0	20220525.0	Netflix, Inc.	Entertainment	Communication Services	https://www.netflix.com
NVDA	161.5399932861328	161.39340277758237	161.6480916508116	1643.0	0.4702697575312567	-0.3614954180404612	-1.707530926761008	30.0	16.5	10.5	20220525.0	NVIDIA Corporation	Semiconductors	Technology	https://www.nvidia.com
NXPI	179.1199951171875	178.99202721703503	179.03274026389113	1643.0	0.0898778700242124	-0.3536091960617303	-0.2778303380197934	13.333333333333334	6.0	0.5	20220525.0	NXP Semiconductors N.V.	Semiconductors	Technology	https://www.nxp.com
ORLY	608.1799926757812	608.6986014510798	607.3657050724963	1643.0	-1.9713479166320649	-0.6397977515131845	-1.0281822925567845	15.0	0.0	0.0	20220525.0	O'Reilly Automotive, Inc.	Specialty Retail	Consumer Cyclical	https://www.oreillyauto.com
PCAR	82.23999786376953	82.23999786376953	82.23999786376953	1643.0	-0.3699827979952557	-0.1814476248743675	0.1561048459853792	16.666666666666664	0.5	0.5	20220525.0	PACCAR Inc	Farm & Heavy Construction Machinery	Industrials	https://www.paccar.com
PAYX	117.83999633789062	117.87847498269153	117.87485074678627	1643.0	-0.8605992718912571	-0.1298163902470372	-0.6534004755678422	16.666666666666664	1.0	0.0	20220525.0	Paychex, Inc.	Staffing & Employment Services	Industrials	https://www.paychex.com
PYPL	78.6500015258789	78.6500015258789	78.6500015258789	1616.0	0.5299332956268776	0.041035855959593	-0.2398009881226255	36.66666666666666	63.5	48.0	20220525.0	PayPal Holdings, Inc.	Credit Services	Financial Services	https://www.paypal.com
QCOM	128.52999877929688	128.8397489503108	128.81514738944063	1643.0	0.0454115684455735	0.1057200710021463	-1.1062465980171157	25.0	15.5	5.5	20220525.0	QUALCOMM Incorporated	Semiconductors	Technology	https://www.qualcomm.com
REGN	686.02001953125	686.597497721894	686.2233623597599	1643.0	-0.3765335904928697	0.4881214995258266	-0.1465606088706903	1.6666666666666667	1.0	0.0	20220525.0	Regeneron Pharmaceuticals, Inc.	Biotechnology	Healthcare	https://www.regeneron.com
ROST	77.61000061035156	77.25499487451088	77.14758807829838	1643.0	-2.975078550692868	-0.2613008338105133	0.0020585841198417	20.0	19.5	23.5	20220525.0	Ross Stores, Inc.	Apparel Retail	Consumer Cyclical	https://www.rossstores.com
STX	79.55000305175781	79.55000305175781	79.55000305175781	1643.0	-0.4269892444972155	-0.0490188459655373	-0.945863434122246	6.666666666666667	2.5	0.0	20220525.0	Seagate Technology Holdings plc	Computer Hardware	Technology	https://www.seagate.com
SWKS	99.87999725341797	100.14856999818197	100.14856999818197	1643.0	0.0578262190236363	0.2541806815058254	-0.2117635811949872	18.33333333333333	8.0	19.0	20220525.0	Skyworks Solutions, Inc.	Semiconductors	Technology	https://www.skyworksinc.com
SBUX	72.72000122070312	72.78677303352886	72.78095888708918	1643.0	0.8687465894786042	-0.2962189972578111	-0.5400391404728677	30.0	35.0	33.5	20220525.0	Starbucks Corporation	Restaurants	Consumer Cyclical	https://www.starbucks.com
TMUS	129.22000122070312	129.23728757138858	129.23728757138858	1643.0	-0.7359682722422157	0.1810998983212492	-0.1787534301311333	10.0	38.0	36.5	20220525.0	T-Mobile US, Inc.	Telecom Services	Communication Services	https://www.t-mobile.com
TSLA	628.1599731445312	628.1599731445312	628.1599731445312	1643.0	-0.3045647444120452	-0.2978581188515417	-0.9747288104068528	15.0	5.5	4.5	20220525.0	Tesla, Inc.	Auto Manufacturers	Consumer Cyclical	https://www.tesla.com
TXN	167.86000061035156	e	r	1643.0	0.1001766130916977	-0.9074792407444304	-0.0931438859971843	11.666666666666666	10.0	21.5	20220525.0	Texas Instruments Incorporated	Semiconductors	Technology	https://www.ti.com
TSCO	170.52999877929688	170.52999877929688	170.52999877929688	1643.0	-2.0529011926847085	-0.4365384691887029	-1.52051480036555	20.0	0.0	0.0	20220525.0	Tractor Supply Company	Specialty Retail	Consumer Cyclical	https://www.tractorsupply.com
ULTA	342.0799865722656	342.33453181996725	342.3308014872547	1643.0	-1.133451449081197	-0.3909893100925739	-0.5185776577114037	6.666666666666667	0.0	0.0	20220525.0	Ulta Beauty, Inc.	Specialty Retail	Consumer Cyclical	https://www.ulta.com
VRSK	170.94000244140625	171.07835413152932	171.07759137454613	1643.0	-0.3957434749112498	-0.8164502527779469	-0.951176361803902	18.33333333333333	17.0	20.0	20220525.0	Verisk Analytics, Inc.	Consulting Services	Industrials	https://www.verisk.com
VRTX	268.4800109863281	268.13460628336026	267.7849423144615	1643.0	-1.23554671060079	-0.1871545291994374	-0.0421369060471969	8.333333333333332	1.0	1.0	20220525.0	Vertex Pharmaceuticals Incorporated	Biotechnology	Healthcare	https://www.vrtx.com
WDC	56.599998474121094	56.599998474121094	56.599998474121094	1643.0	1.5125985024600443	0.2509743228292383	0.4296336211660027	8.333333333333332	0.0	0.0	20220525.0	Western Digital Corporation	Computer Hardware	Technology	https://www.westerndigital.com
XLNX		e	r												
ABT	113.7699966430664	113.88238485882363	113.8731817108388	1643.0	-0.2009467516075268	-0.0926631593682481	-0.2172428214917404	16.666666666666664	17.0	7.000000000000001	20220525.0	Abbott Laboratories	Medical Devices	Healthcare	https://www.abbott.com
ABBV	149.11000061035156	149.11000061035156	149.11000061035156	1643.0	-1.3054281373473209	-0.2746940332232727	0.2801408708177237	6.666666666666667	2.0	11.5	20220525.0	AbbVie Inc.	Drug Manufacturers—General	Healthcare	https://www.abbvie.com
ACN	279.30999755859375	279.7566648698897	279.7171941965307	1643.0	-0.6003495065039514	-0.3393395394703151	-0.8031550994154382	21.666666666666668	26.5	24.5	20220525.0	Accenture plc	Information Technology Services	Technology	https://www.accenture.com
ALL	128.8300018310547	128.29684999444225	128.1972871908245	1643.0	-0.7287366587797239	-0.3810093645506908	0.0113971895913003	10.0	16.0	15.0	20220525.0	The Allstate Corporation	Insurance—Property & Casualty	Financial Services	https://www.allstate.com
MO	52.93000030517578	52.93000030517578	52.93000030517578	1643.0	-1.6512692233374766	-0.4681596636314756	-0.0586417121532831	6.666666666666667	0.0	2.0	20220525.0	Altria Group, Inc.	Tobacco	Consumer Defensive	https://www.altria.com
AIG	56.5099983215332	56.5099983215332	56.5099983215332	1643.0	0.18495660872814	0.4097165024954337	-0.1234350836995302	15.0	0.0	0.0	20220525.0	American International Group, Inc.	Insurance—Diversified	Financial Services	https://www.aig.com
T	21.15999984741211	21.136310763618503	21.137575538740812	1643.0	1.1794228273881622	0.2923301840222536	0.555827516244775	11.666666666666666	7.000000000000001	12.0	20220525.0	AT&T Inc.	Telecom Services	Communication Services	https://www.att.com
BAC	35.650001525878906	35.74971984446203	35.744945816634484	1643.0	0.4561204003503582	-0.7247725118456068	-1.2863189813671727	13.333333333333334	9.0	6.0	20220525.0	Bank of America Corporation	Banks—Diversified	Financial Services	https://www.bankofamerica.com
BK	44.34000015258789	44.39445812692273	44.41936859593967	1643.0	-0.2047670425687026	-1.23563980542098	-1.2942820414408749	13.333333333333334	17.0	12.5	20220525.0	The Bank of New York Mellon Corporation	Asset Management	Financial Services	https://www.bnymellon.com
BRK-B	309.1700134277344	308.35379856434315	308.4691592422827	1643.0	0.123664924219137	0.4610004579908404	0.1002277355455603	13.333333333333334	3.5000000000000004	2.0	20220525.0	Berkshire Hathaway Inc.	Insurance—Diversified	Financial Services	https://www.berkshirehathaway.com
BLK	618.3499755859375	617.8042924742099	617.8134578549452	1643.0	-0.0435853524428239	-0.271695608191651	-0.6499954252180211	23.33333333333333	32.0	26.5	20220525.0	BlackRock, Inc.	Asset Management	Financial Services	https://www.blackrock.com
BKNG	2050.06005859375	2044.3666880274934	2039.9230473703553	1643.0	-0.1968676286736367	-0.2100635935099457	-0.0296044752566808	30.0	5.0	1.5	20220525.0	Booking Holdings Inc.	Travel Services	Consumer Cyclical	https://www.bookingholdings.com
BMY	77.12999725341797	77.12999725341797	77.12999725341797	1643.0	-0.5261757107086138	-0.4325155762565257	0.4024987234131891	1.6666666666666667	2.0	11.0	20220525.0	Bristol-Myers Squibb Company	Drug Manufacturers—General	Healthcare	https://www.bms.com
