ticker	close_price	day_1	day_5	df_size	skew_1	skew_60	skew_120	cutoff_1	cutoff_60	cutoff_120	created_date	longName	industry	sector	url
MCD	248.08999633789062	247.14492459703945	247.9894357419971	1643.0	-0.375276076700919	-1.0291447644355052	-0.5284040161885833	11.666666666666666	7.5	0.5	20220527.0	McDonald's Corporation	Restaurants	Consumer Cyclical	https://corporate.mcdonalds.com
NKE	112.94000244140625	112.94000244140625	112.94000244140625	1643.0	0.0124449937066783	0.1590427875454857	-0.5534234170711345	28.33333333333333	33.5	26.5	20220527.0	NIKE, Inc.	Footwear & Accessories	Consumer Cyclical	https://www.nike.com
MRK	92.30999755859375	92.29130054476069	91.87534152818954	1643.0	0.9165905101223624	0.201211952263219	0.3798302515079153	1.6666666666666667	9.0	2.5	20220527.0	Merck & Co., Inc.	Drug Manufacturers—General	Healthcare	https://www.merck.com
MSFT	265.8999938964844	265.2540349981819	265.35753972386317	1643.0	-0.0841535903224378	-0.1377642345948886	-0.7839711873733345	21.666666666666668	34.0	28.000000000000004	20220527.0	Microsoft Corporation	Software—Infrastructure	Technology	https://www.microsoft.com
PFE	53.9900016784668	53.98112273735191	53.74261612563515	1643.0	0.2356448499943986	0.1262293422489691	0.0006287403603533	15.0	23.5	35.5	20220527.0	Pfizer Inc.	Drug Manufacturers—General	Healthcare	https://www.pfizer.com
PG	146.47999572753906	145.83188939411218	144.6426312569582	1643.0	-1.0019258097316943	-0.1211994741169245	-0.288904730042449	13.333333333333334	1.5	0.0	20220527.0	The Procter & Gamble Company	Household & Personal Products	Consumer Defensive	https://www.pginvestor.com
TRV	174.8699951171875	174.56407282383353	174.7714714731212	1643.0	-0.9068688322478858	0.4904761805350566	0.2921243120889569	3.333333333333333	0.0	0.0	20220527.0	The Travelers Companies, Inc.	Insurance—Property & Casualty	Financial Services	https://www.travelers.com
UNH	502.2300109863281	499.22673030968394	501.3341553542846	1643.0	-0.6320477089623502	0.7619797916989772	0.2142329057919181	6.666666666666667	4.0	1.0	20220527.0	UnitedHealth Group Incorporated	Healthcare Plans	Healthcare	https://www.unitedhealthgroup.com
VZ	50.9900016784668	51.019814551983366	51.05904397760609	1643.0	-1.3974083975843428	0.1992006014070907	0.1757784271874803	13.333333333333334	4.0	1.5	20220527.0	Verizon Communications Inc.	Telecom Services	Communication Services	https://www.verizon.com
V	208.5500030517578	207.9649187945868	208.02955263701395	1643.0	0.0306851448181122	0.3208010575388411	-0.0953992958503357	30.0	20.0	38.0	20220527.0	Visa Inc.	Credit Services	Financial Services	https://usa.visa.com
WMT	126.0	125.9027865378961	125.90625177786413	1643.0	-2.801456734234542	-0.0560915832780726	-0.5230186693900841	11.666666666666666	0.0	2.0	20220527.0	Walmart Inc.	Discount Stores	Consumer Defensive	https://www.stock.walmart.com
WBA	43.040000915527344	43.040000915527344	43.040000915527344	1643.0	-1.861232143238672	-0.2146921950211567	0.5936730822137831	6.666666666666667	0.5	0.0	20220527.0	Walgreens Boots Alliance, Inc.	Pharmaceutical Retailers	Healthcare	https://www.walgreensbootsalliance.com
DIS	105.61000061035156	105.43418022006132	105.44641856441605	1643.0	0.0101910064488274	-0.8705696657473863	-0.5867944082475769	23.33333333333333	15.5	27.0	20220527.0	The Walt Disney Company	Entertainment	Communication Services	https://www.thewaltdisneycompany.com
ATVI	77.98999786376953	77.965063287204	77.965063287204	1643.0	1.3884749274202564	0.4280862987087253	-0.43522481441076	0.0	10.5	22.5	20220527.0	Activision Blizzard, Inc.	Electronic Gaming & Multimedia	Communication Services	https://www.activisionblizzard.com
ADBE	408.6000061035156	407.6285631920435	407.7619296826639	1643.0	-0.4878655173576454	-0.0376986417430229	-0.2262004774496576	23.33333333333333	43.0	46.5	20220527.0	Adobe Inc.	Software—Infrastructure	Technology	https://www.adobe.com
AKAM	100.87000274658203	100.9784893778243	101.32823182304475	1643.0	-2.1809513250270025	-0.0820421742820721	0.3354314756508887	5.0	0.0	0.0	20220527.0	Akamai Technologies, Inc.	Software—Infrastructure	Technology	https://www.akamai.com
GOOGL	2155.85009765625	2152.5600156316996	2152.811505201102	1643.0	0.0299648695553632	-0.2958406787311177	-0.597008766059641	26.666666666666668	14.499999999999998	23.5	20220527.0	Alphabet Inc.	Internet Content & Information	Communication Services	https://www.abc.xyz
GOOG	2165.919921875	2162.1571056008943	2162.424785249896	1643.0	0.0233904192025742	-0.3624359941855546	-0.5360086067227451	23.33333333333333	16.0	23.0	20220527.0	Alphabet Inc.	Internet Content & Information	Communication Services	https://www.abc.xyz
AMZN	2221.550048828125	2217.6638566785296	2217.6638566785296	1643.0	-1.082616976659134	-1.2293574686652249	-1.7167549822092818	26.666666666666668	19.5	19.0	20220527.0	Amazon.com, Inc.	Internet Retail	Consumer Cyclical	https://www.amazon.com
AAL	17.239999771118164	17.302864854683726	17.3066389392897	1643.0	0.0672956447901121	0.2297166684451626	-0.3976407619697016	21.666666666666668	0.0	0.0	20220527.0	American Airlines Group Inc.	Airlines	Industrials	https://www.aa.com
AMGN	253.0500030517578	252.82703493689434	252.06408995247722	1643.0	-1.3019317592257844	-0.4536774269958246	0.2606855821536485	1.6666666666666667	11.0	34.0	20220527.0	Amgen Inc.	Drug Manufacturers—General	Healthcare	https://www.amgen.com
ADI	164.0	163.70795348951341	163.7511642303164	1643.0	-0.0344320481133022	-0.5967463389765624	-0.3776169155941174	20.0	7.000000000000001	13.5	20220527.0	Analog Devices, Inc.	Semiconductors	Technology	https://www.analog.com
AMAT	115.06999969482422	e	r	1643.0	0.1550840759375734	0.034505427424013	-1.1294704822069088	23.33333333333333	10.5	11.5	20220527.0	Applied Materials, Inc.	Semiconductor Equipment & Materials	Technology	https://www.appliedmaterials.com
ADSK	191.6300048828125	191.28456523926712	191.30647823615968	1643.0	0.6056783802240701	-0.1000491009342699	-0.3781259801473448	18.33333333333333	33.0	45.5	20220527.0	Autodesk, Inc.	Software—Application	Technology	https://www.autodesk.com
ADP	218.27999877929688	216.48091458051044	217.3612916182879	1643.0	-0.7705476151970182	-0.4289721816025372	-0.5753395110412621	15.0	12.5	3.5000000000000004	20220527.0	Automatic Data Processing, Inc.	Staffing & Employment Services	Industrials	https://www.adp.com
BIIB	204.22000122070312	204.22000122070312	204.22000122070312	1643.0	0.003334628171623	1.3144045778822715	0.2299781829036909	1.6666666666666667	9.0	34.5	20220527.0	Biogen Inc.	Drug Manufacturers—General	Healthcare	https://www.biogen.com
CERN	94.55000305175781	94.55000305175781	94.55000305175781	1643.0	0.2189837033683639	0.4758934684852015	-0.3943217642113845	0.0	20.0	8.5	20220527.0	Cerner Corporation	Health Information Services	Healthcare	https://www.cerner.com
CHTR	502.8399963378906	502.15871305374907	502.7426973142219	1643.0	-0.4080966091566945	0.4421928662679702	0.1580165677281567	20.0	28.5	45.5	20220527.0	Charter Communications, Inc.	Entertainment	Communication Services	https://corporate.charter.com
CTXS	100.43000030517578	100.43000030517578	100.43000030517578	1643.0	0.8579175311237253	-0.1571915399037248	0.1318831304687598	0.0	20.5	45.5	20220527.0	Citrix Systems, Inc.	Software—Application	Technology	https://www.citrix.com
CTSH	72.73999786376953	72.63616940889688	72.64551166425741	1643.0	-2.6395977229714327	-1.8345213089726888	-0.3485643391332836	11.666666666666666	6.5	2.5	20220527.0	Cognizant Technology Solutions Corporation	Information Technology Services	Technology	https://www.cognizant.com
CMCSA	44.130001068115234	44.065870245384104	44.07418934809363	1643.0	-0.735674236156302	0.254830019605519	0.2742281983394929	11.666666666666666	13.0	28.5	20220527.0	Comcast Corporation	Entertainment	Communication Services	https://corporate.comcast.com
COST	464.989990234375	459.3873658898764	462.26894068841557	1643.0	-1.887360332257738	-0.7133702076651884	-1.7171913710758324	21.666666666666668	11.5	35.5	20220527.0	Costco Wholesale Corporation	Discount Stores	Consumer Defensive	https://www.costco.com
CSX	31.579999923706055	31.556615580391316	31.578001107840034	1643.0	-0.4399057869061046	0.7384369805341774	-0.2630058372094547	13.333333333333334	0.0	0.0	20220527.0	CSX Corporation	Railroads	Industrials	https://www.csx.com
XRAY	38.95000076293945	38.95000076293945	38.95000076293945	1643.0	-2.8555786586412943	-1.1606397872930356	0.0585742337081041	10.0	11.0	4.5	20220527.0	DENTSPLY SIRONA Inc.	Medical Instruments & Supplies	Healthcare	https://www.dentsplysirona.com
DISCA	17.979999542236328	18.18645482291236	18.929550600580153	1643.0	0.0004576744300102	-1.2136168453047147	-1.622284382819669	33.33333333333333	10.0	22.0	20220527.0	Discovery, Inc.	Entertainment	Communication Services	https://corporate.discovery.com
DISCK	24.420000076293945	24.442561550641944	24.55154562292137	1614.0	-0.1716356146198929	0.4799535342026974	-1.632490367946874	23.33333333333333	0.0	15.5	20220527.0	Discovery, Inc.	Entertainment	Communication Services	https://corporate.discovery.com
DISCB	24.450000762939453	24.46185377325467	23.786838323650407	1614.0	-0.2066307306648746	-0.4583761121015305	0.6656618123273751	1.6666666666666667	37.5	60.5	20220527.0	Discovery, Inc.	Entertainment	Communication Services	https://corporate.discovery.com
DISH	22.0	22.0	22.0	1643.0	-1.691967900712804	-0.4698842026081155	0.5531962644010427	20.0	10.5	8.0	20220527.0	DISH Network Corporation	Entertainment	Communication Services	https://www.dish.com
DLTR	162.8000030517578	161.95370961702233	161.97753863355047	1643.0	1.944026029163624	0.1039323615065638	-0.6579434999268571	8.333333333333332	21.0	26.0	20220527.0	Dollar Tree, Inc.	Discount Stores	Consumer Defensive	https://www.dollartree.com
EBAY	46.470001220703125	46.470001220703125	46.470001220703125	1643.0	-1.4515310987489596	0.2935630989727666	-0.1619947206600258	20.0	23.0	32.5	20220527.0	eBay Inc.	Internet Retail	Consumer Cyclical	https://www.ebayinc.com
EA	138.67999267578125	138.61970882377	138.61970882377	1643.0	0.3844454706168966	-0.6813902621923221	0.2780916848295849	10.0	0.0	0.0	20220527.0	Electronic Arts Inc.	Electronic Gaming & Multimedia	Communication Services	https://www.ea.com
EXPE	130.2899932861328	130.2899932861328	130.2899932861328	1643.0	-0.7981176071560933	-1.7556732316622037	-0.369289429391517	25.0	7.5	0.0	20220527.0	Expedia Group, Inc.	Travel Services	Consumer Cyclical	https://www.expediagroup.com
FB	191.6300048828125	191.20799884346314	191.22965870413103	1643.0	0.9689133061623364	-0.7670544368044235	-0.3470760196470987	28.33333333333333	30.0	39.5	20220527.0	Meta Platforms, Inc.	Internet Content & Information	Communication Services	https://investor.fb.com
FAST	52.52000045776367	52.489826199948844	52.478964841102695	1643.0	-0.6509781316852111	-0.3630908821827151	-0.6624628271951847	13.333333333333334	10.5	7.000000000000001	20220527.0	Fastenal Company	Industrial Distribution	Industrials	https://www.fastenal.com
FISV	99.29000091552734	98.42340470033253	98.71069700104607	1643.0	-0.5034347308377286	-0.7859453506543919	-0.2985381308423775	16.666666666666664	9.5	34.5	20220527.0	Fiserv, Inc.	Information Technology Services	Technology	https://www.fiserv.com
GILD	64.47000122070312	64.41515804451792	64.23479268509917	1643.0	-0.1798495564613558	-0.7136097744638003	-0.3088838897132136	5.0	10.5	0.0	20220527.0	Gilead Sciences, Inc.	Drug Manufacturers—General	Healthcare	https://www.gilead.com
HSIC	85.62000274658203	85.62000274658203	85.62000274658203	1643.0	0.0431058317620708	0.5733893709057335	-0.3506026781899822	10.0	1.5	0.0	20220527.0	Henry Schein, Inc.	Medical Distribution	Healthcare	https://www.henryschein.com
ILMN	243.57000732421875	243.57000732421875	243.57000732421875	1643.0	-1.502596030988447	0.4747718175586443	-0.0122648371014589	13.333333333333334	11.0	32.0	20220527.0	Illumina, Inc.	Diagnostics & Research	Healthcare	https://www.illumina.com
INCY	76.0199966430664	76.0199966430664	76.0199966430664	1643.0	-0.2364992995515417	-0.2668513229084964	0.1920359162610151	5.0	0.0	0.0	20220527.0	Incyte Corporation	Biotechnology	Healthcare	https://www.incyte.com
INTU	406.4200134277344	404.08016900796895	404.3496589035771	1643.0	-0.006325366766562	-0.468091209716258	-1.0905058486446804	46.66666666666666	35.5	35.5	20220527.0	Intuit Inc.	Software—Application	Technology	https://www.intuit.com
ISRG	223.3000030517578	223.3000030517578	223.3000030517578	1643.0	-1.423630575732188	-0.109656365875817	-0.4937395735349994	23.33333333333333	32.5	38.0	20220527.0	Intuitive Surgical, Inc.	Medical Instruments & Supplies	Healthcare	https://www.intuitive.com
KHC	37.06999969482422	37.06999969482422	37.06999969482422	1618.0	-2.4747182536016568	0.1323819536254102	0.1191639536375036	5.0	1.5	0.0	20220527.0	The Kraft Heinz Company	Packaged Foods	Consumer Defensive	https://www.kraftheinzcompany.com
LRCX	509.2099914550781	507.24075790029934	508.48207664836485	1643.0	0.0135816529796317	-0.0092076887742761	-0.6419309558839278	21.666666666666668	24.0	16.0	20220527.0	Lam Research Corporation	Semiconductor Equipment & Materials	Technology	https://www.lamresearch.com
MAR	170.1699981689453	170.38468006726026	170.38910937263518	1643.0	0.068887280269336	-0.2566209028313271	-0.6048793607281057	21.666666666666668	0.0	0.0	20220527.0	Marriott International, Inc.	Lodging	Consumer Cyclical	https://www.marriott.com
MCHP	70.05999755859375	69.53809637953393	69.81943917521012	1643.0	0.1267017303855552	-0.4070638289217611	-0.3594458236333971	25.0	6.5	11.5	20220527.0	Microchip Technology Incorporated	Semiconductors	Technology	https://www.microchip.com
MU	70.5999984741211	70.10082575494287	70.39565971857319	1643.0	0.2275209574573523	0.2499769119862937	-0.0946319145920214	11.666666666666666	2.0	0.0	20220527.0	Micron Technology, Inc.	Semiconductors	Technology	https://www.micron.com
MDLZ	62.5	62.14243944998492	62.34560402413926	1643.0	-1.389492298339096	0.6084048034917426	0.1978817713774041	15.0	0.5	2.5	20220527.0	Mondelez International, Inc.	Confectioners	Consumer Defensive	https://www.mondelezinternational.com
MNST	88.7300033569336	88.64642076615701	88.56196745332612	1643.0	-0.5839907557196714	-0.417876537995188	-0.0916713174451538	23.33333333333333	8.0	7.000000000000001	20220527.0	Monster Beverage Corporation	Beverages—Non-Alcoholic	Consumer Defensive	https://www.monsterbevcorp.com
NTAP	70.48999786376953	70.4362155118311	70.43883607689096	1643.0	-0.1748250771078366	-0.4438117923173515	-0.6147836669583957	10.0	0.0	0.0	20220527.0	NetApp, Inc.	Computer Hardware	Technology	https://www.netapp.com
NFLX	191.39999389648438	191.39999389648438	191.39999389648438	1643.0	-3.9467552968631794	-0.5567218801281235	-1.7060260973073558	13.333333333333334	43.5	28.5	20220527.0	Netflix, Inc.	Entertainment	Communication Services	https://www.netflix.com
NVDA	178.50999450683594	176.87752999343633	177.1718714912479	1643.0	0.3913030870047986	-0.3266893521677002	-1.645921498691698	30.0	17.5	11.5	20220527.0	NVIDIA Corporation	Semiconductors	Technology	https://www.nvidia.com
NXPI	192.6300048828125	192.06674205655625	191.48933289280663	1643.0	0.0640300149391571	-0.3596427610354687	-0.2434670012989335	13.333333333333334	6.0	0.5	20220527.0	NXP Semiconductors N.V.	Semiconductors	Technology	https://www.nxp.com
ORLY	639.1500244140625	636.4659380981827	635.6247576561892	1643.0	-1.9193572930760487	-0.6070052953941846	-1.030254843016592	15.0	0.0	0.0	20220527.0	O'Reilly Automotive, Inc.	Specialty Retail	Consumer Cyclical	https://www.oreillyauto.com
PCAR	84.13999938964844	84.13999938964844	84.13999938964844	1643.0	-0.4585788312271771	-0.1670614773404534	0.1487170623902662	16.666666666666664	0.0	1.0	20220527.0	PACCAR Inc	Farm & Heavy Construction Machinery	Industrials	https://www.paccar.com
PAYX	121.19999694824219	120.86668069759033	120.8980317901977	1643.0	-0.8885703886701009	-0.1025872095302435	-0.6349843925617275	18.33333333333333	1.0	0.0	20220527.0	Paychex, Inc.	Staffing & Employment Services	Industrials	https://www.paychex.com
PYPL	80.41999816894531	80.41999816894531	80.41999816894531	1618.0	0.4844792177178031	0.0319492241522708	-0.1997468725812852	35.0	64.0	47.0	20220527.0	PayPal Holdings, Inc.	Credit Services	Financial Services	https://www.paypal.com
QCOM	134.83999633789062	134.52893907298974	134.55361386525686	1643.0	-0.0114202525171967	0.1362341053986082	-1.1106592437107663	23.33333333333333	15.5	6.5	20220527.0	QUALCOMM Incorporated	Semiconductors	Technology	https://www.qualcomm.com
REGN	683.4400024414062	683.8000071682251	683.568333711236	1643.0	-0.3726043324911731	0.4969377304373078	-0.1172671337041054	1.6666666666666667	1.0	0.0	20220527.0	Regeneron Pharmaceuticals, Inc.	Biotechnology	Healthcare	https://www.regeneron.com
ROST	86.98999786376953	85.56236853651292	86.1253099367777	1643.0	-2.971510850065078	-0.2460640635103685	-0.0116786704716196	21.666666666666668	19.5	24.5	20220527.0	Ross Stores, Inc.	Apparel Retail	Consumer Cyclical	https://www.rossstores.com
STX	85.7300033569336	85.7300033569336	85.7300033569336	1643.0	-0.5183310482806145	-0.037864438653141	-0.9243869599013878	5.0	2.5	0.0	20220527.0	Seagate Technology Holdings plc	Computer Hardware	Technology	https://www.seagate.com
SWKS	104.54000091552734	104.21052461200809	104.21052461200809	1643.0	-0.0063456642139231	0.2137334955304052	-0.1794152987488647	18.33333333333333	9.0	20.0	20220527.0	Skyworks Solutions, Inc.	Semiconductors	Technology	https://www.skyworksinc.com
SBUX	74.48999786376953	74.29803334454664	74.31476722123863	1643.0	0.852195556041498	-0.2616320187007356	-0.5231072097281589	28.33333333333333	36.0	34.0	20220527.0	Starbucks Corporation	Restaurants	Consumer Cyclical	https://www.starbucks.com
TMUS	132.74000549316406	132.5147744111566	132.5147744111566	1643.0	-0.7628663755321683	0.1746887347097028	-0.1768027758105321	10.0	38.0	36.5	20220527.0	T-Mobile US, Inc.	Telecom Services	Communication Services	https://www.t-mobile.com
TSLA	707.72998046875	707.72998046875	707.72998046875	1643.0	-0.2981461583821165	-0.2677008785623958	-1.0242018705770346	16.666666666666664	5.5	5.0	20220527.0	Tesla, Inc.	Auto Manufacturers	Consumer Cyclical	https://www.tesla.com
TXN	174.1300048828125	e	r	1643.0	0.0410840072190875	-0.9152256683498966	-0.0561247664635115	11.666666666666666	10.0	22.0	20220527.0	Texas Instruments Incorporated	Semiconductors	Technology	https://www.ti.com
TSCO	185.89999389648438	185.89999389648438	185.89999389648438	1643.0	-1.8000274761946748	-0.4531044300787058	-1.5599235603394723	23.33333333333333	0.0	0.5	20220527.0	Tractor Supply Company	Specialty Retail	Consumer Cyclical	https://www.tractorsupply.com
ULTA	377.9599914550781	377.8888503824116	377.8937325649321	1643.0	-0.8260321345798693	-0.3524867507048207	-0.4885976488646593	8.333333333333332	0.0	0.0	20220527.0	Ulta Beauty, Inc.	Specialty Retail	Consumer Cyclical	https://www.ulta.com
VRSK	173.7100067138672	173.4391921980322	173.64469997490582	1643.0	-0.3672998724480156	-0.7853135140519731	-0.9781447036858214	18.33333333333333	17.0	21.0	20220527.0	Verisk Analytics, Inc.	Consulting Services	Industrials	https://www.verisk.com
VRTX	269.6499938964844	268.3029722219083	268.98890478657313	1643.0	-1.2103480267293836	-0.2223949923473707	-0.079801657814553	8.333333333333332	1.0	0.5	20220527.0	Vertex Pharmaceuticals Incorporated	Biotechnology	Healthcare	https://www.vrtx.com
WDC	60.68000030517578	60.68000030517578	60.68000030517578	1643.0	1.463303088214634	0.2421307206480152	0.4531417365236811	8.333333333333332	0.0	0.0	20220527.0	Western Digital Corporation	Computer Hardware	Technology	https://www.westerndigital.com
XLNX		e	r												
ABT	114.87000274658203	114.72030804531424	114.73255439837722	1643.0	-0.2303328272515717	-0.0675185450706827	-0.2225545767934073	16.666666666666664	17.0	8.0	20220527.0	Abbott Laboratories	Medical Devices	Healthcare	https://www.abbott.com
ABBV	150.57000732421875	150.57000732421875	150.57000732421875	1643.0	-1.249698092188185	-0.2807242150686024	0.2476363176944958	6.666666666666667	2.0	11.5	20220527.0	AbbVie Inc.	Drug Manufacturers—General	Healthcare	https://www.abbvie.com
ACN	291.54998779296875	290.3627380485875	291.40742356036964	1643.0	-0.5037382591701941	-0.301571542264727	-0.7794822662347988	23.33333333333333	26.0	24.5	20220527.0	Accenture plc	Information Technology Services	Technology	https://www.accenture.com
ALL	133.69000244140625	133.09547281493985	133.16482358084625	1643.0	-0.8893493837264443	-0.40466192489935	-0.0162934015043034	8.333333333333332	16.0	14.499999999999998	20220527.0	The Allstate Corporation	Insurance—Property & Casualty	Financial Services	https://www.allstate.com
MO	54.5	54.5	54.5	1643.0	-1.698424965004217	-0.4980281116850189	-0.0268743660692406	6.666666666666667	0.0	2.5	20220527.0	Altria Group, Inc.	Tobacco	Consumer Defensive	https://www.altria.com
AIG	57.72999954223633	57.72999954223633	57.72999954223633	1643.0	0.2020896930884179	0.4036303716791637	-0.1304860589285312	11.666666666666666	0.0	0.0	20220527.0	American International Group, Inc.	Insurance—Diversified	Financial Services	https://www.aig.com
T	21.31999969482422	21.31887341660809	21.31893345853152	1643.0	1.1895043301199175	0.38142728988621	0.6812729121638138	11.666666666666666	8.0	13.0	20220527.0	AT&T Inc.	Telecom Services	Communication Services	https://www.att.com
BAC	36.66999816894531	36.60768770154632	36.66450317039497	1643.0	0.4373773387032144	-0.6909550556583192	-1.2329143099618594	11.666666666666666	9.0	6.0	20220527.0	Bank of America Corporation	Banks—Diversified	Financial Services	https://www.bankofamerica.com
BK	45.65999984741211	45.63084202561029	45.72677446721133	1643.0	-0.1878809699164891	-1.2000922372973202	-1.246120965116725	11.666666666666666	17.0	13.0	20220527.0	The Bank of New York Mellon Corporation	Asset Management	Financial Services	https://www.bnymellon.com
BRK-B	312.5	0.0	0.0	1643.0	0.0669986782287592	0.4487278239309918	0.1124478595974579	11.666666666666666	3.5000000000000004	2.0	20220527.0	Berkshire Hathaway Inc.	Insurance—Diversified	Financial Services	https://www.berkshirehathaway.com
BLK	652.4400024414062	650.8485223621359	650.8203087638241	1643.0	-0.0279489370653949	-0.2434990799139451	-0.6277397817913677	21.666666666666668	32.5	26.5	20220527.0	BlackRock, Inc.	Asset Management	Financial Services	https://www.blackrock.com
BKNG	2221.510009765625	2214.892097385292	2207.3120918748136	1643.0	-0.2420122075247135	-0.2257581419827674	-0.045461456618343	30.0	5.0	1.5	20220527.0	Booking Holdings Inc.	Travel Services	Consumer Cyclical	https://www.bookingholdings.com
BMY	77.58999633789062	77.58999633789062	77.58999633789062	1643.0	-0.5434173227117741	-0.4460738298502684	0.403510596608696	1.6666666666666667	2.0	12.0	20220527.0	Bristol-Myers Squibb Company	Drug Manufacturers—General	Healthcare	https://www.bms.com
