ticker	close_price	day_1	day_5	df_size	skew_1	skew_60	skew_120	cutoff_1	cutoff_60	cutoff_120	created_date	longName	industry	sector	url
UNH	498.0899963378906	501.3326899066661	499.6225600626083	1643.0	-0.6228404984985538	0.7599492667707342	0.1981612040539064	6.666666666666667	4.0	1.0	20220526.0	UnitedHealth Group Incorporated	Healthcare Plans	Healthcare	https://www.unitedhealthgroup.com
VZ	51.2400016784668	51.2751383422894	51.30390210783655	1643.0	-1.4277077813063828	0.194827082961398	0.1758776095247088	13.333333333333334	4.0	1.5	20220526.0	Verizon Communications Inc.	Telecom Services	Communication Services	https://www.verizon.com
V	203.83999633789062	203.68911851368105	203.70584209976218	1643.0	0.0713063868532666	0.3163883008927757	-0.0544845968325257	30.0	20.0	38.0	20220526.0	Visa Inc.	Credit Services	Financial Services	https://usa.visa.com
WMT	123.37000274658203	123.39776204941238	123.3967838535438	1643.0	-2.859287007766231	-0.0664154239681543	-0.539671019307576	11.666666666666666	0.0	2.0	20220526.0	Walmart Inc.	Discount Stores	Consumer Defensive	https://www.stock.walmart.com
WBA	42.459999084472656	42.459999084472656	42.459999084472656	1643.0	-1.8043745558410755	-0.2102618849338861	0.5755991345738428	6.666666666666667	0.5	0.0	20220526.0	Walgreens Boots Alliance, Inc.	Pharmaceutical Retailers	Healthcare	https://www.walgreensbootsalliance.com
DIS	103.26000213623047	103.13421261673753	103.1430234727033	1643.0	0.0076830296345612	-0.8707707248949582	-0.6045474515724116	23.33333333333333	15.0	26.5	20220526.0	The Walt Disney Company	Entertainment	Communication Services	https://www.thewaltdisneycompany.com
ATVI	77.70999908447266	77.65966487237574	77.65966487237574	1643.0	1.3505897372344962	0.4316854829609547	-0.4479563172813868	0.0	10.5	22.5	20220526.0	Activision Blizzard, Inc.	Electronic Gaming & Multimedia	Communication Services	https://www.activisionblizzard.com
ADBE	402.5	401.8473899363312	401.937134642453	1643.0	-0.4837434523730889	-0.0404042534713058	-0.2462174874041493	23.33333333333333	42.5	46.0	20220526.0	Adobe Inc.	Software—Infrastructure	Technology	https://www.adobe.com
AKAM	99.0999984741211	99.25721685024395	99.76162287184913	1643.0	-2.188585653765062	-0.1003766546485966	0.3257883529272353	5.0	0.0	0.0	20220526.0	Akamai Technologies, Inc.	Software—Infrastructure	Technology	https://www.akamai.com
GOOGL	2116.10009765625	2116.3729672432246	2116.352127299758	1643.0	0.0486310037024529	-0.283999002683002	-0.605859860308363	26.666666666666668	14.000000000000002	23.0	20220526.0	Alphabet Inc.	Internet Content & Information	Communication Services	https://www.abc.xyz
GOOG	2116.7900390625	2116.9224391539024	2116.913026908534	1643.0	0.040607978497707	-0.3452349015867598	-0.543289829622969	23.33333333333333	15.5	22.5	20220526.0	Alphabet Inc.	Internet Content & Information	Communication Services	https://www.abc.xyz
AMZN	2135.5	2133.216485380257	2133.216485380257	1643.0	-1.1170909135586378	-1.250228279930238	-1.7592996192836603	25.0	19.0	19.0	20220526.0	Amazon.com, Inc.	Internet Retail	Consumer Cyclical	https://www.amazon.com
AAL	16.1299991607666	16.16564718015807	16.167785256744164	1643.0	0.0838143460556296	0.2452149949000816	-0.3151055996867015	20.0	0.0	0.0	20220526.0	American Airlines Group Inc.	Airlines	Industrials	https://www.aa.com
AMGN	253.00999450683594	252.6856534323731	251.92547263045594	1643.0	-1.291828991379713	-0.4336952048191438	0.2616892416752871	1.6666666666666667	11.0	33.5	20220526.0	Amgen Inc.	Drug Manufacturers—General	Healthcare	https://www.amgen.com
ADI	162.32000732421875	162.23824495891915	162.25034971194387	1643.0	-0.0452828527294767	-0.5763089927020705	-0.3951680092225472	20.0	7.000000000000001	13.5	20220526.0	Analog Devices, Inc.	Semiconductors	Technology	https://www.analog.com
AMAT	108.52999877929688	e	r	1643.0	0.1045620477053319	0.0148240491474615	-1.1598224513360893	21.666666666666668	10.5	11.0	20220526.0	Applied Materials, Inc.	Semiconductor Equipment & Materials	Technology	https://www.appliedmaterials.com
ADSK	186.52999877929688	186.04814405677683	186.07925948879287	1643.0	0.6278998407452717	-0.0882456192688376	-0.3947632054442114	18.33333333333333	33.0	45.0	20220526.0	Autodesk, Inc.	Software—Application	Technology	https://www.autodesk.com
ADP	213.89999389648438	215.04648357596255	214.82693750129556	1643.0	-0.7733831748793506	-0.4312012135283968	-0.5751206419719295	15.0	12.5	3.5000000000000004	20220526.0	Automatic Data Processing, Inc.	Staffing & Employment Services	Industrials	https://www.adp.com
BIIB	202.36000061035156	202.36000061035156	202.36000061035156	1643.0	0.0535788865145498	1.321303129956044	0.2295707820098783	1.6666666666666667	9.0	34.5	20220526.0	Biogen Inc.	Drug Manufacturers—General	Healthcare	https://www.biogen.com
CERN	94.58999633789062	94.58999633789062	94.58999633789062	1643.0	0.1781144939720755	0.4730561310873091	-0.3900298278843682	0.0	20.0	8.5	20220526.0	Cerner Corporation	Health Information Services	Healthcare	https://www.cerner.com
CHTR	487.6099853515625	487.22754458025736	487.5485957429301	1643.0	-0.3887353574604056	0.4287610679063988	0.1421435979980568	20.0	28.5	45.0	20220526.0	Charter Communications, Inc.	Entertainment	Communication Services	https://corporate.charter.com
CTXS	99.63999938964844	99.63999938964844	99.63999938964844	1643.0	0.9397683546254232	-0.144650913031572	0.13383035218206	0.0	20.5	46.0	20220526.0	Citrix Systems, Inc.	Software—Application	Technology	https://www.citrix.com
CTSH	71.69000244140625	71.66128386926859	71.66387133912252	1643.0	-2.5674018943715287	-1.857667068192302	-0.3485887999617974	11.666666666666666	6.0	2.5	20220526.0	Cognizant Technology Solutions Corporation	Information Technology Services	Technology	https://www.cognizant.com
CMCSA	43.70000076293945	43.60572387756915	43.617989436434186	1643.0	-0.716185917723088	0.2631557871288515	0.2721242045961456	11.666666666666666	13.0	28.5	20220526.0	Comcast Corporation	Entertainment	Communication Services	https://corporate.comcast.com
COST	440.1099853515625	441.1946791895254	440.826043712611	1643.0	-2.3652311462729694	-0.713408414617292	-1.7505986614646656	20.0	11.5	35.0	20220526.0	Costco Wholesale Corporation	Discount Stores	Consumer Defensive	https://www.costco.com
CSX	31.149999618530273	31.114102844354637	31.126859516547054	1643.0	-0.3720642800812672	0.7504572721075762	-0.2513689426349237	15.0	0.0	0.0	20220526.0	CSX Corporation	Railroads	Industrials	https://www.csx.com
XRAY	38.58000183105469	38.58000183105469	38.58000183105469	1643.0	-2.723593146588072	-1.1802271981838763	0.0780483787501844	11.666666666666666	10.5	4.5	20220526.0	DENTSPLY SIRONA Inc.	Medical Instruments & Supplies	Healthcare	https://www.dentsplysirona.com
DISCA	17.229999542236328	17.20784800821581	17.77963424626424	1643.0	-0.0023420053585282	-1.219941030751108	-1.6006251312942308	31.666666666666664	9.5	22.5	20220526.0	Discovery, Inc.	Entertainment	Communication Services	https://corporate.discovery.com
DISCK	24.420000076293945	24.44242198104321	24.550728014338315	1615.0	-0.1716356146198931	0.4799535342026972	-1.6324903679468743	23.33333333333333	0.0	15.5	20220526.0	Discovery, Inc.	Entertainment	Communication Services	https://corporate.discovery.com
DISCB	24.450000762939453	24.470550762060462	23.90866992550301	1615.0	-0.2066307306648742	-0.4583761121015299	0.6656618123273742	1.6666666666666667	37.5	60.5	20220526.0	Discovery, Inc.	Entertainment	Communication Services	https://corporate.discovery.com
DISH	21.959999084472656	21.959999084472656	21.959999084472656	1643.0	-1.6780171897801994	-0.4855698654750255	0.5378897758645207	20.0	10.5	8.0	20220526.0	DISH Network Corporation	Entertainment	Communication Services	https://www.dish.com
DLTR	133.58999633789062	133.44575889813635	133.45164542239863	1643.0	-2.865770025982236	0.1168445231754779	-0.6416326885222178	6.666666666666667	21.0	26.0	20220526.0	Dollar Tree, Inc.	Discount Stores	Consumer Defensive	https://www.dollartree.com
EBAY	44.810001373291016	44.810001373291016	44.810001373291016	1643.0	-1.5380309379514834	0.2729780461752881	-0.1796843012797714	18.33333333333333	23.0	32.0	20220526.0	eBay Inc.	Internet Retail	Consumer Cyclical	https://www.ebayinc.com
EA	137.35000610351562	137.31431325788614	137.31431325788614	1643.0	0.3881928007204104	-0.7265858097641114	0.2738534380414972	10.0	0.0	0.0	20220526.0	Electronic Arts Inc.	Electronic Gaming & Multimedia	Communication Services	https://www.ea.com
EXPE	123.7300033569336	123.7300033569336	123.7300033569336	1643.0	-0.8570009859687591	-1.7834233817764766	-0.3758688271328017	23.33333333333333	7.000000000000001	0.0	20220526.0	Expedia Group, Inc.	Travel Services	Consumer Cyclical	https://www.expediagroup.com
FB	183.8300018310547	183.69070196865007	183.6979173250031	1643.0	0.993799111626848	-0.7627620237839815	-0.3634241546533583	26.666666666666668	30.0	39.0	20220526.0	Meta Platforms, Inc.	Internet Content & Information	Communication Services	https://investor.fb.com
FAST	51.68000030517578	51.620785528521665	51.6532284763553	1643.0	-0.6439804541900175	-0.3688789819187113	-0.6719603579750766	13.333333333333334	10.5	6.5	20220526.0	Fastenal Company	Industrial Distribution	Industrials	https://www.fastenal.com
FISV	97.47000122070312	97.96755645365573	97.94457233190569	1643.0	-0.5041144309054925	-0.7852326860753848	-0.2937888088261607	16.666666666666664	9.5	34.5	20220526.0	Fiserv, Inc.	Information Technology Services	Technology	https://www.fiserv.com
GILD	65.01000213623047	64.8723194003755	64.60945509049051	1643.0	-0.2401828575901856	-0.7144411215107628	-0.3248104046785708	5.0	10.5	0.0	20220526.0	Gilead Sciences, Inc.	Drug Manufacturers—General	Healthcare	https://www.gilead.com
HSIC	85.18000030517578	85.18000030517578	85.18000030517578	1643.0	0.0783527440171805	0.5693808534139725	-0.3563758217433653	10.0	1.5	0.0	20220526.0	Henry Schein, Inc.	Medical Distribution	Healthcare	https://www.henryschein.com
ILMN	242.39999389648438	242.39999389648438	242.39999389648438	1643.0	-1.4972369175949574	0.5278996122887863	-0.0319617202521155	13.333333333333334	10.5	31.5	20220526.0	Illumina, Inc.	Diagnostics & Research	Healthcare	https://www.illumina.com
INCY	76.51000213623047	76.51000213623047	76.51000213623047	1643.0	-0.2843972110365996	-0.247565133233258	0.2053158726619979	5.0	0.0	0.0	20220526.0	Incyte Corporation	Biotechnology	Healthcare	https://www.incyte.com
INTU	388.45001220703125	384.3405728052022	384.8431447575474	1643.0	-0.0205890977282067	-0.4840093416988407	-1.115254887859942	46.66666666666666	35.0	35.5	20220526.0	Intuit Inc.	Software—Application	Technology	https://www.intuit.com
ISRG	222.5800018310547	222.5800018310547	222.5800018310547	1643.0	-1.4183479936056864	-0.1145889586115487	-0.5126970918113187	23.33333333333333	32.0	37.5	20220526.0	Intuitive Surgical, Inc.	Medical Instruments & Supplies	Healthcare	https://www.intuitive.com
KHC	39.880001068115234	39.880001068115234	39.880001068115234	1617.0	-2.6602896679870707	0.1303434845572983	0.1244566254890517	3.333333333333333	1.5	0.0	20220526.0	The Kraft Heinz Company	Packaged Foods	Consumer Defensive	https://www.kraftheinzcompany.com
LRCX	487.5799865722656	484.6181563897332	485.7024970418717	1643.0	0.008813782714801	-0.0184535479528585	-0.6596116681842535	20.0	24.0	15.5	20220526.0	Lam Research Corporation	Semiconductor Equipment & Materials	Technology	https://www.lamresearch.com
MAR	159.5500030517578	159.64116573329062	159.64238450848663	1643.0	-0.0672386300191011	-0.2531876340304533	-0.5876474487612727	20.0	0.0	0.0	20220526.0	Marriott International, Inc.	Lodging	Consumer Cyclical	https://www.marriott.com
MCHP	68.05999755859375	68.41736405080162	68.36850916524507	1643.0	0.12849922569099	-0.4105741956864433	-0.3579846339944964	25.0	6.5	11.0	20220526.0	Microchip Technology Incorporated	Semiconductors	Technology	https://www.microchip.com
MU	67.87000274658203	68.14585871525833	68.02998606820356	1643.0	0.3647547126497843	0.2567384092063882	-0.0935059315428846	13.333333333333334	2.0	0.0	20220526.0	Micron Technology, Inc.	Semiconductors	Technology	https://www.micron.com
MDLZ	62.369998931884766	62.782453698922524	62.55042968898957	1643.0	-1.3955032552425752	0.6019430420417732	0.209713587347825	15.0	0.5	2.5	20220526.0	Mondelez International, Inc.	Confectioners	Consumer Defensive	https://www.mondelezinternational.com
MNST	87.7300033569336	87.62013689492022	87.34863608968331	1643.0	-0.5764103073723965	-0.4128922256984318	-0.082933717270497	23.33333333333333	8.0	7.000000000000001	20220526.0	Monster Beverage Corporation	Beverages—Non-Alcoholic	Consumer Defensive	https://www.monsterbevcorp.com
NTAP	69.44000244140625	69.33372688931948	69.33898921686689	1643.0	-0.0869982888903455	-0.4649136105920295	-0.6269254324074921	11.666666666666666	0.0	0.0	20220526.0	NetApp, Inc.	Computer Hardware	Technology	https://www.netapp.com
NFLX	187.8300018310547	187.8300018310547	187.8300018310547	1643.0	-3.93973338099438	-0.5764841779306589	-1.7519199321172654	13.333333333333334	43.0	29.0	20220526.0	Netflix, Inc.	Entertainment	Communication Services	https://www.netflix.com
NVDA	169.75	169.93867064105405	169.65899270785582	1643.0	0.397304882772567	-0.3446647202452554	-1.6839160390036925	30.0	17.0	11.0	20220526.0	NVIDIA Corporation	Semiconductors	Technology	https://www.nvidia.com
NXPI	184.6300048828125	183.90538139159943	183.88996633411045	1643.0	0.0515018748990052	-0.3556242189571395	-0.2624502940770152	11.666666666666666	6.0	0.5	20220526.0	NXP Semiconductors N.V.	Semiconductors	Technology	https://www.nxp.com
ORLY	615.7899780273438	615.9929033098841	613.9443150715473	1643.0	-1.9709071551718325	-0.6249896870775207	-1.037888852479702	15.0	0.0	0.0	20220526.0	O'Reilly Automotive, Inc.	Specialty Retail	Consumer Cyclical	https://www.oreillyauto.com
PCAR	83.5199966430664	83.5199966430664	83.5199966430664	1643.0	-0.441662161700945	-0.1688279973047638	0.1549200369725565	16.666666666666664	0.0	1.0	20220526.0	PACCAR Inc	Farm & Heavy Construction Machinery	Industrials	https://www.paccar.com
PAYX	117.98999786376953	117.97439448155725	117.97586446836921	1643.0	-0.9034813344252486	-0.1142410641905281	-0.6429224310777274	16.666666666666664	1.0	0.0	20220526.0	Paychex, Inc.	Staffing & Employment Services	Industrials	https://www.paychex.com
PYPL	80.12000274658203	80.12000274658203	80.12000274658203	1617.0	0.488310548415391	0.0383399772519517	-0.2193876588658188	35.0	64.0	47.5	20220526.0	PayPal Holdings, Inc.	Credit Services	Financial Services	https://www.paypal.com
QCOM	131.22999572753906	130.99443938733475	131.0133399384207	1643.0	-0.0101796788031604	0.1212069890118447	-1.1144467989439657	23.33333333333333	15.5	6.0	20220526.0	QUALCOMM Incorporated	Semiconductors	Technology	https://www.qualcomm.com
REGN	690.8800048828125	690.4306982134665	690.435498621704	1643.0	-0.4375173660999434	0.4912044151438684	-0.1326576078446517	1.6666666666666667	1.0	0.0	20220526.0	Regeneron Pharmaceuticals, Inc.	Biotechnology	Healthcare	https://www.regeneron.com
ROST	81.36000061035156	82.1076074984138	82.12326822795013	1643.0	-2.9621796675873475	-0.2545358183404892	-0.0019544301615951	21.666666666666668	19.5	24.0	20220526.0	Ross Stores, Inc.	Apparel Retail	Consumer Cyclical	https://www.rossstores.com
STX	82.66000366210938	82.66000366210938	82.66000366210938	1643.0	-0.4561958609106541	-0.0411327708178666	-0.9376701933465592	6.666666666666667	2.5	0.0	20220526.0	Seagate Technology Holdings plc	Computer Hardware	Technology	https://www.seagate.com
SWKS	101.69999694824219	101.52970366574331	101.52970366574331	1643.0	-0.006201665279105	0.2385456939558787	-0.1975045383624947	18.33333333333333	8.5	19.5	20220526.0	Skyworks Solutions, Inc.	Semiconductors	Technology	https://www.skyworksinc.com
SBUX	72.4800033569336	72.502881820146	72.5008908426384	1643.0	0.8504864033137376	-0.2786816598609116	-0.5334637862467392	30.0	35.5	34.0	20220526.0	Starbucks Corporation	Restaurants	Consumer Cyclical	https://www.starbucks.com
TMUS	131.44000244140625	131.12947601963077	131.12947601963077	1643.0	-0.7597343002306488	0.1766729321788977	-0.1744837601877517	10.0	38.0	36.5	20220526.0	T-Mobile US, Inc.	Telecom Services	Communication Services	https://www.t-mobile.com
TSLA	658.7999877929688	658.7999877929688	658.7999877929688	1643.0	-0.3333528902995422	-0.2849132630764958	-1.0193047425872206	15.0	5.5	5.0	20220526.0	Tesla, Inc.	Auto Manufacturers	Consumer Cyclical	https://www.tesla.com
TXN	170.00999450683594	e	r	1643.0	0.0383592231510473	-0.9098232040660144	-0.0760626314078415	11.666666666666666	10.0	21.5	20220526.0	Texas Instruments Incorporated	Semiconductors	Technology	https://www.ti.com
TSCO	176.77000427246094	176.77000427246094	176.77000427246094	1643.0	-1.9807440975309336	-0.4580989015136157	-1.5687076548690433	21.666666666666668	0.0	0.5	20220526.0	Tractor Supply Company	Specialty Retail	Consumer Cyclical	https://www.tractorsupply.com
ULTA	352.95001220703125	352.71485012212764	352.7181990231208	1643.0	-1.1563090313498978	-0.3698923615970649	-0.5088825004033959	6.666666666666667	0.0	0.0	20220526.0	Ulta Beauty, Inc.	Specialty Retail	Consumer Cyclical	https://www.ulta.com
VRSK	170.72000122070312	170.74018379163613	170.7250516477219	1643.0	-0.3688001223039063	-0.801221645733733	-0.9769373379766352	18.33333333333333	17.0	20.5	20220526.0	Verisk Analytics, Inc.	Consulting Services	Industrials	https://www.verisk.com
VRTX	270.8399963378906	271.73866567911074	271.5336223180803	1643.0	-1.247915611968588	-0.205414216372979	-0.0611108171399115	8.333333333333332	1.0	0.5	20220526.0	Vertex Pharmaceuticals Incorporated	Biotechnology	Healthcare	https://www.vrtx.com
WDC	59.099998474121094	59.099998474121094	59.099998474121094	1643.0	1.4252674152470972	0.2506614018056575	0.4386657076552314	8.333333333333332	0.0	0.0	20220526.0	Western Digital Corporation	Computer Hardware	Technology	https://www.westerndigital.com
XLNX		e	r												
ABT	113.19000244140625	113.24153558988225	113.2373307048827	1643.0	-0.228614834530864	-0.0805724961946016	-0.2206241290380101	16.666666666666664	17.0	7.5	20220526.0	Abbott Laboratories	Medical Devices	Healthcare	https://www.abbott.com
ABBV	151.9600067138672	151.9600067138672	151.9600067138672	1643.0	-1.3004191607849822	-0.2786548018069968	0.2628982194729268	6.666666666666667	2.0	11.5	20220526.0	AbbVie Inc.	Drug Manufacturers—General	Healthcare	https://www.abbvie.com
ACN	279.6400146484375	279.61038595604543	279.6125497190469	1643.0	-0.6406813817167236	-0.3198891258082628	-0.7977695581335308	21.666666666666668	26.5	24.5	20220526.0	Accenture plc	Information Technology Services	Technology	https://www.accenture.com
ALL	130.9499969482422	131.19767377962438	130.85130231034668	1643.0	-0.8076901210687621	-0.393661544230365	-0.0006808805421196	10.0	16.0	15.0	20220526.0	The Allstate Corporation	Insurance—Property & Casualty	Financial Services	https://www.allstate.com
MO	53.88999938964844	53.88999938964844	53.88999938964844	1643.0	-1.6273955141497505	-0.4840931731390865	-0.0434759940923766	6.666666666666667	0.0	2.0	20220526.0	Altria Group, Inc.	Tobacco	Consumer Defensive	https://www.altria.com
AIG	56.66999816894531	56.66999816894531	56.66999816894531	1643.0	0.2886763206739153	0.4098726331770618	-0.1200243634237815	13.333333333333334	0.0	0.0	20220526.0	American International Group, Inc.	Insurance—Diversified	Financial Services	https://www.aig.com
T	21.299999237060547	21.292132744168242	21.292551238904874	1643.0	1.149479425161403	0.3487663837645159	0.6302001286133595	11.666666666666666	7.5	12.5	20220526.0	AT&T Inc.	Telecom Services	Communication Services	https://www.att.com
BAC	35.84000015258789	35.82713819684319	35.835913017597676	1643.0	0.4461933249691436	-0.7079587177608959	-1.258973204788052	11.666666666666666	9.0	6.0	20220526.0	Bank of America Corporation	Banks—Diversified	Financial Services	https://www.bankofamerica.com
BK	44.720001220703125	44.713450079735026	44.75407819881977	1643.0	-0.1555011682773067	-1.2188202277025686	-1.2673789169099177	11.666666666666666	17.0	13.0	20220526.0	The Bank of New York Mellon Corporation	Asset Management	Financial Services	https://www.bnymellon.com
BRK-B	308.6400146484375	309.7711487609488	309.35301585490805	1643.0	0.0984327382938885	0.4568232996110534	0.1093316630558072	13.333333333333334	3.5000000000000004	2.0	20220526.0	Berkshire Hathaway Inc.	Insurance—Diversified	Financial Services	https://www.berkshirehathaway.com
BLK	626.5999755859375	626.0497791046598	626.0417498271694	1643.0	-0.0874429279202255	-0.2567858380701059	-0.641840097913033	21.666666666666668	32.0	26.5	20220526.0	BlackRock, Inc.	Asset Management	Financial Services	https://www.blackrock.com
BKNG	2147.219970703125	2151.319429078441	2143.96284346383	1643.0	-0.2403976550883318	-0.2205024210532425	-0.0320431056037519	30.0	5.0	1.5	20220526.0	Booking Holdings Inc.	Travel Services	Consumer Cyclical	https://www.bookingholdings.com
BMY	77.23999786376953	77.23999786376953	77.23999786376953	1643.0	-0.5372832960609846	-0.4383376795824489	0.4036437782436305	1.6666666666666667	2.0	11.5	20220526.0	Bristol-Myers Squibb Company	Drug Manufacturers—General	Healthcare	https://www.bms.com
